qseqid	qstart	qend	qlen	sseqid	sstart	send	slen	evalue	length	pident	gaps	gapopen	stitle
BHKEBAIG_01164	6	148	149	victors~~~3-dehydroquinate_dehydratase~~~YP_001054549.1~~~Victors_126209324	3	145	154	3.24e-68	143	67.8	0	0	victors~~~3-dehydroquinate_dehydratase~~~YP_001054549.1~~~Victors_126209324 gi|126209324|ref|YP_001054549.1| 3-dehydroquinate dehydratase [Actinobacillus pleuropneumoniae serovar 5b str. L20]
BHKEBAIG_01176	1	159	161	victors~~~SsrA-binding_protein~~~YP_002346144.1~~~Victors_218928269	1	160	160	1.23e-88	160	77.5	1	1	victors~~~SsrA-binding_protein~~~YP_002346144.1~~~Victors_218928269 gi|218928269|ref|YP_002346144.1| SsrA-binding protein [Yersinia pestis CO92]
BHKEBAIG_01183	3	464	469	victors~~~isopropylmalate_isomerase_large_subunit~~~NP_698884.1~~~Victors_23502757	5	466	469	9.13e-211	463	63.1	2	2	victors~~~isopropylmalate_isomerase_large_subunit~~~NP_698884.1~~~Victors_23502757 gi|23502757|ref|NP_698884.1| isopropylmalate isomerase large subunit [Brucella suis 1330]
BHKEBAIG_01220	11	394	394	victors~~~HexD,_capsule_biosynthetic_locus_protein~~~YP_001652611.1~~~Victors_165977018	13	395	395	1.36e-203	384	75.3	1	1	victors~~~HexD,_capsule_biosynthetic_locus_protein~~~YP_001652611.1~~~Victors_165977018 gi|165977018|ref|YP_001652611.1| HexD, capsule biosynthetic locus protein [Actinobacillus pleuropneumoniae serovar 3 str. JL03]
BHKEBAIG_01221	1	358	358	victors~~~capsule_polysaccharide_export_transport_system_permease~~~YP_001652612.1~~~Victors_165977019	27	385	385	2.98e-193	359	78.6	1	1	victors~~~capsule_polysaccharide_export_transport_system_permease~~~YP_001652612.1~~~Victors_165977019 gi|165977019|ref|YP_001652612.1| capsule polysaccharide export transport system permease [Actinobacillus pleuropneumoniae serovar 3 str. JL03]
BHKEBAIG_01222	1	265	265	victors~~~capsule_polysaccharide_export_inner-membrane_protein~~~YP_001054273.1~~~Victors_126209048	1	265	265	7.86e-150	265	76.6	0	0	victors~~~capsule_polysaccharide_export_inner-membrane_protein~~~YP_001054273.1~~~Victors_126209048 gi|126209048|ref|YP_001054273.1| capsule polysaccharide export inner-membrane protein [Actinobacillus pleuropneumoniae serovar 5b str. L20]
BHKEBAIG_01233	11	394	394	victors~~~HexD,_capsule_biosynthetic_locus_protein~~~YP_001652611.1~~~Victors_165977018	13	395	395	1.36e-203	384	75.3	1	1	victors~~~HexD,_capsule_biosynthetic_locus_protein~~~YP_001652611.1~~~Victors_165977018 gi|165977018|ref|YP_001652611.1| HexD, capsule biosynthetic locus protein [Actinobacillus pleuropneumoniae serovar 3 str. JL03]
BHKEBAIG_01234	1	358	358	victors~~~capsule_polysaccharide_export_transport_system_permease~~~YP_001652612.1~~~Victors_165977019	27	385	385	2.98e-193	359	78.6	1	1	victors~~~capsule_polysaccharide_export_transport_system_permease~~~YP_001652612.1~~~Victors_165977019 gi|165977019|ref|YP_001652612.1| capsule polysaccharide export transport system permease [Actinobacillus pleuropneumoniae serovar 3 str. JL03]
BHKEBAIG_01235	1	265	265	victors~~~capsule_polysaccharide_export_inner-membrane_protein~~~YP_001054273.1~~~Victors_126209048	1	265	265	7.86e-150	265	76.6	0	0	victors~~~capsule_polysaccharide_export_inner-membrane_protein~~~YP_001054273.1~~~Victors_126209048 gi|126209048|ref|YP_001054273.1| capsule polysaccharide export inner-membrane protein [Actinobacillus pleuropneumoniae serovar 5b str. L20]
BHKEBAIG_01254	7	806	806	victors~~~anaerobic_dimethyl_sulfoxide_reductase_subunit_A~~~YP_001652701.1~~~Victors_165977108	3	805	805	0.0	803	85.1	3	3	victors~~~anaerobic_dimethyl_sulfoxide_reductase_subunit_A~~~YP_001652701.1~~~Victors_165977108 gi|165977108|ref|YP_001652701.1| anaerobic dimethyl sulfoxide reductase subunit A [Actinobacillus pleuropneumoniae serovar 3 str. JL03]
BHKEBAIG_01299	1	643	648	victors~~~cytochrome_c-type_biogenesis_protein_CcmF~~~YP_001217579.1~~~Victors_147674378	1	644	651	3.36e-302	644	62.9	1	1	victors~~~cytochrome_c-type_biogenesis_protein_CcmF~~~YP_001217579.1~~~Victors_147674378 gi|147674378|ref|YP_001217579.1| cytochrome c-type biogenesis protein CcmF [Vibrio cholerae O395]
BHKEBAIG_01361	1	314	318	victors~~~thioredoxin_reductase~~~NP_286765.1~~~Victors_15800751	1	315	321	1.53e-174	315	76.2	1	1	victors~~~thioredoxin_reductase~~~NP_286765.1~~~Victors_15800751 gi|15800751|ref|NP_286765.1| thioredoxin reductase [Escherichia coli O157:H7 str. EDL933]
BHKEBAIG_01382	1	192	194	victors~~~phosphoheptose_isomerase~~~NP_454922.1~~~Victors_16759305	1	192	192	1.02e-105	192	76.6	0	0	victors~~~phosphoheptose_isomerase~~~NP_454922.1~~~Victors_16759305 gi|16759305|ref|NP_454922.1| phosphoheptose isomerase [Salmonella enterica subsp. enterica serovar Typhi str. CT18]
BHKEBAIG_01396	4	342	343	victors~~~branched-chain_amino_acid_aminotransferase~~~NP_345345.1~~~Victors_15900741	5	339	340	3.10e-185	340	71.5	6	2	victors~~~branched-chain_amino_acid_aminotransferase~~~NP_345345.1~~~Victors_15900741 gi|15900741|ref|NP_345345.1| branched-chain amino acid aminotransferase [Streptococcus pneumoniae TIGR4]
BHKEBAIG_01400	1	287	293	victors~~~succinyl-CoA_synthetase_subunit_alpha~~~YP_169538.1~~~Victors_56707642	1	287	290	4.71e-148	287	71.1	0	0	victors~~~succinyl-CoA_synthetase_subunit_alpha~~~YP_169538.1~~~Victors_56707642 gi|56707642|ref|YP_169538.1| succinyl-CoA synthetase subunit alpha [Francisella tularensis subsp. tularensis SCHU S4]
BHKEBAIG_01406	1	711	711	victors~~~phosphate_acetyltransferase~~~YP_001216565.1~~~Victors_147675254	1	711	714	0.0	712	69.2	2	2	victors~~~phosphate_acetyltransferase~~~YP_001216565.1~~~Victors_147675254 gi|147675254|ref|YP_001216565.1| phosphate acetyltransferase [Vibrio cholerae O395]
BHKEBAIG_01410	1	504	505	victors~~~amidophosphoribosyltransferase~~~YP_001216476.1~~~Victors_147673131	1	502	504	1.93e-249	506	68.0	6	4	victors~~~amidophosphoribosyltransferase~~~YP_001216476.1~~~Victors_147673131 gi|147673131|ref|YP_001216476.1| amidophosphoribosyltransferase [Vibrio cholerae O395]
BHKEBAIG_01418	5	235	235	victors~~~thiol-disulfide_interchange_protein~~~NP_439371.2~~~Victors_30995432	1	231	231	5.86e-159	231	97.4	0	0	victors~~~thiol-disulfide_interchange_protein~~~NP_439371.2~~~Victors_30995432 gi|30995432|ref|NP_439371.2| thiol-disulfide interchange protein [Haemophilus influenzae Rd KW20]
BHKEBAIG_01428	2	106	106	victors~~~translation_initiation_factor_Sui1~~~NP_460665.1~~~Victors_16765050	4	108	108	1.54e-52	105	73.3	0	0	victors~~~translation_initiation_factor_Sui1~~~NP_460665.1~~~Victors_16765050 gi|16765050|ref|NP_460665.1| translation initiation factor Sui1 [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
BHKEBAIG_01434	1	474	474	victors~~~dihydrolipoamide_dehydrogenase~~~YP_001651781.1~~~Victors_165976188	1	474	474	0.0	474	95.8	0	0	victors~~~dihydrolipoamide_dehydrogenase~~~YP_001651781.1~~~Victors_165976188 gi|165976188|ref|YP_001651781.1| dihydrolipoamide dehydrogenase [Actinobacillus pleuropneumoniae serovar 3 str. JL03]
BHKEBAIG_01435	3	553	553	victors~~~dihydrolipoamide_acetyltransferase~~~NP_232043.1~~~Victors_15642410	110	635	635	5.05e-234	551	69.1	25	5	victors~~~dihydrolipoamide_acetyltransferase~~~NP_232043.1~~~Victors_15642410 gi|15642410|ref|NP_232043.1| dihydrolipoamide acetyltransferase [Vibrio cholerae O1 biovar El Tor str. N16961]
BHKEBAIG_01439	1	632	632	victors~~~molecular_chaperone_DnaK~~~YP_001652945.1~~~Victors_165977352	1	633	633	0.0	635	92.6	5	2	victors~~~molecular_chaperone_DnaK~~~YP_001652945.1~~~Victors_165977352 gi|165977352|ref|YP_001652945.1| molecular chaperone DnaK [Actinobacillus pleuropneumoniae serovar 3 str. JL03]
BHKEBAIG_01440	1	379	382	victors~~~chaperone_protein_DnaJ~~~YP_001652944.1~~~Victors_165977351	1	379	380	1.26e-185	382	80.9	6	3	victors~~~chaperone_protein_DnaJ~~~YP_001652944.1~~~Victors_165977351 gi|165977351|ref|YP_001652944.1| chaperone protein DnaJ [Actinobacillus pleuropneumoniae serovar 3 str. JL03]
BHKEBAIG_01455	1	555	556	victors~~~putative_ABC_transporter_ATP-binding_protein~~~YP_514548.1~~~Victors_89257186	1	557	559	4.29e-268	557	65.7	2	1	victors~~~putative_ABC_transporter_ATP-binding_protein~~~YP_514548.1~~~Victors_89257186 gi|89257186|ref|YP_514548.1| putative ABC transporter ATP-binding protein [Francisella tularensis subsp. holarctica LVS]
BHKEBAIG_01474	1	286	286	victors~~~tellurite_resistance_protein_TehB~~~YP_249313.1~~~Victors_68250201	1	286	286	4.24e-217	286	99.3	0	0	victors~~~tellurite_resistance_protein_TehB~~~YP_249313.1~~~Victors_68250201 gi|68250201|ref|YP_249313.1| tellurite resistance protein TehB [Haemophilus influenzae 86-028NP]
BHKEBAIG_01476	7	370	370	victors~~~ATPase~~~YP_001053699.1~~~Victors_126208474	2	365	365	2.09e-196	364	73.9	0	0	victors~~~ATPase~~~YP_001053699.1~~~Victors_126208474 gi|126208474|ref|YP_001053699.1| ATPase [Actinobacillus pleuropneumoniae serovar 5b str. L20]
BHKEBAIG_01532	1	117	117	victors~~~50S_ribosomal_protein_L20~~~YP_514059.1~~~Victors_89256697	1	117	118	1.46e-55	117	76.9	0	0	victors~~~50S_ribosomal_protein_L20~~~YP_514059.1~~~Victors_89256697 gi|89256697|ref|YP_514059.1| 50S ribosomal protein L20 [Francisella tularensis subsp. holarctica LVS]
BHKEBAIG_01542	1	158	158	victors~~~transcription_elongation_factor_GreA~~~NP_668016.1~~~Victors_22124593	1	158	158	8.39e-88	158	78.5	0	0	victors~~~transcription_elongation_factor_GreA~~~NP_668016.1~~~Victors_22124593 gi|22124593|ref|NP_668016.1| transcription elongation factor GreA [Yersinia pestis KIM10+]
BHKEBAIG_01579	1	474	474	victors~~~NAD(P)_transhydrogenase_subunit_beta~~~YP_001968692.1~~~Victors_190150167	1	480	482	1.64e-288	480	85.2	6	2	victors~~~NAD(P)_transhydrogenase_subunit_beta~~~YP_001968692.1~~~Victors_190150167 gi|190150167|ref|YP_001968692.1| NAD(P) transhydrogenase subunit beta [Actinobacillus pleuropneumoniae serovar 7 str. AP76]
BHKEBAIG_01581	1	868	868	victors~~~DNA_topoisomerase_I~~~YP_001006438.1~~~Victors_123442459	1	871	871	0.0	872	69.8	5	4	victors~~~DNA_topoisomerase_I~~~YP_001006438.1~~~Victors_123442459 gi|123442459|ref|YP_001006438.1| DNA topoisomerase I [Yersinia enterocolitica subsp. enterocolitica 8081]
BHKEBAIG_01680	19	257	257	victors~~~fumarate/nitrate_reduction_transcriptional_regulator~~~YP_001053361.1~~~Victors_126208136	15	253	255	5.00e-137	239	77.8	0	0	victors~~~fumarate/nitrate_reduction_transcriptional_regulator~~~YP_001053361.1~~~Victors_126208136 gi|126208136|ref|YP_001053361.1| fumarate/nitrate reduction transcriptional regulator [Actinobacillus pleuropneumoniae serovar 5b str. L20]
BHKEBAIG_01700	1	203	212	victors~~~stringent_starvation_protein_A~~~NP_462252.1~~~Victors_16766637	1	203	212	3.88e-89	203	62.6	0	0	victors~~~stringent_starvation_protein_A~~~NP_462252.1~~~Victors_16766637 gi|16766637|ref|NP_462252.1| stringent starvation protein A [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
BHKEBAIG_01703	1	292	292	victors~~~5,10-methylenetetrahydrofolate_reductase~~~YP_974991.1~~~Victors_121634746	1	292	292	1.45e-186	292	83.9	0	0	victors~~~5,10-methylenetetrahydrofolate_reductase~~~YP_974991.1~~~Victors_121634746 gi|121634746|ref|YP_974991.1| 5,10-methylenetetrahydrofolate reductase [Neisseria meningitidis FAM18]
BHKEBAIG_01756	12	352	362	victors~~~phospho-2-dehydro-3-deoxyheptonate_aldolase~~~YP_003083878.1~~~Victors_254805657	7	342	351	1.80e-149	341	62.2	5	2	victors~~~phospho-2-dehydro-3-deoxyheptonate_aldolase~~~YP_003083878.1~~~Victors_254805657 gi|254805657|ref|YP_003083878.1| phospho-2-dehydro-3-deoxyheptonate aldolase [Neisseria meningitidis alpha14]
BHKEBAIG_01820	1	569	573	victors~~~acetolactate_synthase_3_catalytic_subunit~~~YP_001651736.1~~~Victors_165976143	1	570	574	0.0	570	80.5	1	1	victors~~~acetolactate_synthase_3_catalytic_subunit~~~YP_001651736.1~~~Victors_165976143 gi|165976143|ref|YP_001651736.1| acetolactate synthase 3 catalytic subunit [Actinobacillus pleuropneumoniae serovar 3 str. JL03]
BHKEBAIG_01824	1	428	432	victors~~~3-phosphoshikimate_1-carboxyvinyltransferase~~~YP_001053404.1~~~Victors_126208179	1	428	432	7.42e-271	428	86.4	0	0	victors~~~3-phosphoshikimate_1-carboxyvinyltransferase~~~YP_001053404.1~~~Victors_126208179 gi|126208179|ref|YP_001053404.1| 3-phosphoshikimate 1-carboxyvinyltransferase [Actinobacillus pleuropneumoniae serovar 5b str. L20]
BHKEBAIG_01847	4	163	164	victors~~~phosphoribosylaminoimidazole_carboxylase_catalyic_subunit~~~YP_169893.1~~~Victors_56707997	2	161	163	5.78e-70	160	65.6	0	0	victors~~~phosphoribosylaminoimidazole_carboxylase_catalyic_subunit~~~YP_169893.1~~~Victors_56707997 gi|56707997|ref|YP_169893.1| phosphoribosylaminoimidazole carboxylase catalyic subunit [Francisella tularensis subsp. tularensis SCHU S4]
BHKEBAIG_01880	1	331	333	victors~~~fructose-1,6-bisphosphatase~~~YP_001218038.1~~~Victors_147674062	4	334	336	1.22e-176	331	70.4	0	0	victors~~~fructose-1,6-bisphosphatase~~~YP_001218038.1~~~Victors_147674062 gi|147674062|ref|YP_001218038.1| fructose-1,6-bisphosphatase [Vibrio cholerae O395]
BHKEBAIG_01896	4	935	935	victors~~~2-oxoglutarate_dehydrogenase_E1_component~~~YP_002810764.1~~~Victors_227082213	3	935	936	0.0	935	67.7	5	3	victors~~~2-oxoglutarate_dehydrogenase_E1_component~~~YP_002810764.1~~~Victors_227082213 gi|227082213|ref|YP_002810764.1| 2-oxoglutarate dehydrogenase E1 component [Vibrio cholerae M66-2]
BHKEBAIG_01901	15	670	693	victors~~~carboxy-terminal_protease~~~YP_001052833.1~~~Victors_126207608	10	664	670	4.77e-316	658	68.1	5	3	victors~~~carboxy-terminal_protease~~~YP_001052833.1~~~Victors_126207608 gi|126207608|ref|YP_001052833.1| carboxy-terminal protease [Actinobacillus pleuropneumoniae serovar 5b str. L20]
BHKEBAIG_01909	1	337	337	victors~~~molybdenum_cofactor_biosynthesis_protein_A~~~YP_001651701.1~~~Victors_165976108	1	340	340	2.72e-175	340	67.6	3	1	victors~~~molybdenum_cofactor_biosynthesis_protein_A~~~YP_001651701.1~~~Victors_165976108 gi|165976108|ref|YP_001651701.1| molybdenum cofactor biosynthesis protein A [Actinobacillus pleuropneumoniae serovar 3 str. JL03]
BHKEBAIG_01922	1	208	211	victors~~~endonuclease_III~~~YP_107724.1~~~Victors_53718738	1	208	214	8.58e-98	208	65.9	0	0	victors~~~endonuclease_III~~~YP_107724.1~~~Victors_53718738 gi|53718738|ref|YP_107724.1| endonuclease III [Burkholderia pseudomallei K96243]
BHKEBAIG_01935	1	756	756	victors~~~5-methyltetrahydropteroyltriglutamate/homocysteine_S-methyltransferase~~~NP_273982.1~~~Victors_15676837	1	757	758	0.0	757	81.0	1	1	victors~~~5-methyltetrahydropteroyltriglutamate/homocysteine_S-methyltransferase~~~NP_273982.1~~~Victors_15676837 gi|15676837|ref|NP_273982.1| 5-methyltetrahydropteroyltriglutamate/homocysteine S-methyltransferase [Neisseria meningitidis MC58]
BHKEBAIG_01945	1	575	575	victors~~~phosphoenolpyruvate-protein_phosphotransferase~~~NP_439854.1~~~Victors_16273599	1	575	575	0.0	575	99.5	0	0	victors~~~phosphoenolpyruvate-protein_phosphotransferase~~~NP_439854.1~~~Victors_16273599 gi|16273599|ref|NP_439854.1| phosphoenolpyruvate-protein phosphotransferase [Haemophilus influenzae Rd KW20]
BHKEBAIG_01952	1	262	268	victors~~~methionine_aminopeptidase~~~NP_285862.1~~~Victors_15799850	1	261	264	3.86e-125	262	64.9	1	1	victors~~~methionine_aminopeptidase~~~NP_285862.1~~~Victors_15799850 gi|15799850|ref|NP_285862.1| methionine aminopeptidase [Escherichia coli O157:H7 str. EDL933]
BHKEBAIG_01957	1	444	444	victors~~~argininosuccinate_synthase~~~YP_001053131.1~~~Victors_126207906	1	443	443	1.55e-310	444	92.8	1	1	victors~~~argininosuccinate_synthase~~~YP_001053131.1~~~Victors_126207906 gi|126207906|ref|YP_001053131.1| argininosuccinate synthase [Actinobacillus pleuropneumoniae serovar 5b str. L20]
BHKEBAIG_01965	1	527	527	victors~~~peptide_chain_release_factor_3~~~YP_001651081.1~~~Victors_165975488	1	526	526	0.0	527	93.7	1	1	victors~~~peptide_chain_release_factor_3~~~YP_001651081.1~~~Victors_165975488 gi|165975488|ref|YP_001651081.1| peptide chain release factor 3 [Actinobacillus pleuropneumoniae serovar 3 str. JL03]
